year,record,primary_area,LA,STTS,grammar_req,EthCode,review
2017,5069,!,Buckinghamshire,141,Y,WHB,AppendedBlankField
2017,5070,!,Buckinghamshire,66,NotYes,WHB,AppendedBlankField
2017,5071,!,Buckinghamshire,68,NotYes,WHB,AppendedBlankField
2017,5072,!,Buckinghamshire,137,Y,WHB,AppendedBlankField
2017,5073,!,Buckinghamshire,143,Y,WHB,AppendedBlankField
2017,5074,!,Buckinghamshire,50,NotYes,WHB,AppendedBlankField
2017,5075,!,Buckinghamshire,86,NotYes,WHB,AppendedBlankField
2017,5076,!,Out,141,Y,AppendedBlankField,AppendedBlankField
2017,5077,!,Out,112,NotYes,WHR,AppendedBlankField
2017,5078,!,Out,101,NotYes,AIN,No
2017,5079,!,Buckinghamshire,38,NotYes,WHB,AppendedBlankField
2017,5080,!,Buckinghamshire,106,NotYes,APK,AppendedBlankField
2017,5081,!,Buckinghamshire,135,Y,WHB,AppendedBlankField
2017,5082,!,Buckinghamshire,48,NotYes,WHB,AppendedBlankField
2017,5083,!,Buckinghamshire,112,NotYes,WHB,AppendedBlankField
2017,5084,!,Buckinghamshire,41,NotYes,WHB,AppendedBlankField
2017,5085,!,Buckinghamshire,65,NotYes,WHB,AppendedBlankField
2017,5086,!,Buckinghamshire,89,NotYes,WHB,AppendedBlankField
2017,5087,!,Buckinghamshire,150,Y,MOT,AppendedBlankField
2017,5088,!,Buckinghamshire,64,NotYes,WHB,AppendedBlankField
2017,5089,!,Buckinghamshire,93,NotYes,WHA,AppendedBlankField
2017,5090,!,Buckinghamshire,73,NotYes,WHB,AppendedBlankField
2017,5091,!,Buckinghamshire,90,NotYes,WHB,AppendedBlankField
2017,5092,!,Buckinghamshire,93,NotYes,WHB,AppendedBlankField
2017,5093,!,Buckinghamshire,105,Y,WHA,Yes
2017,5094,!,Buckinghamshire,70,NotYes,WHB,AppendedBlankField
2017,5095,!,Buckinghamshire,122,Y,MWB,AppendedBlankField
2017,5096,!,Buckinghamshire,73,NotYes,WHB,AppendedBlankField
2017,5097,!,Buckinghamshire,83,NotYes,WHB,AppendedBlankField
2017,5098,!,Buckinghamshire,97,NotYes,WHB,No
2017,5099,!,Buckinghamshire,55,NotYes,WHB,AppendedBlankField
2017,5100,!,Buckinghamshire,70,NotYes,WHB,AppendedBlankField
2017,5101,!,Buckinghamshire,35,NotYes,WHB,AppendedBlankField
2017,5102,!,Buckinghamshire,45,NotYes,MBA,AppendedBlankField
2017,5103,!,Buckinghamshire,138,Y,WHB,AppendedBlankField
2017,5104,!,Buckinghamshire,20,NotYes,WHB,AppendedBlankField
2017,5105,!,Buckinghamshire,74,NotYes,WHB,AppendedBlankField
2017,5106,!,Buckinghamshire,70,NotYes,WHB,AppendedBlankField
2017,5107,!,Buckinghamshire,35,NotYes,BLB,AppendedBlankField
2017,5108,!,Out,116,NotYes,MissingEthnicity,No
2017,5109,!,Out,129,Y,AIN,AppendedBlankField
2017,5110,!,Out,100,NotYes,AppendedBlankField,AppendedBlankField
2017,5111,!,Out,143,Y,AppendedBlankField,AppendedBlankField
2017,5112,!,Out,98,NotYes,AppendedBlankField,AppendedBlankField
2017,5113,!,Out,153,Y,AppendedBlankField,AppendedBlankField
2017,5114,!,Out,108,NotYes,AppendedBlankField,AppendedBlankField
2017,5115,!,Out,101,NotYes,AppendedBlankField,AppendedBlankField
2017,5116,!,Out,109,NotYes,AppendedBlankField,AppendedBlankField
2017,5117,!,Out,92,NotYes,AppendedBlankField,AppendedBlankField
2017,5118,!,Out,97,NotYes,APK,AppendedBlankField
2017,5119,!,Out,93,NotYes,AIN,AppendedBlankField
2017,5120,!,Out,137,Y,AppendedBlankField,AppendedBlankField
2017,5121,!,Out,121,Y,ASR,AppendedBlankField
2017,5122,!,Out,79,NotYes,ASR,AppendedBlankField
2017,5123,!,Out,135,Y,APK,AppendedBlankField
2017,5124,!,Out,141,Y,AppendedBlankField,AppendedBlankField
2017,5125,!,Out,160,Y,AppendedBlankField,AppendedBlankField
2017,5126,!,Out,106,NotYes,MissingEthnicity,No
2017,5127,!,Out,161,Y,AppendedBlankField,AppendedBlankField
2017,5128,!,Out,144,Y,AppendedBlankField,AppendedBlankField
2017,5129,!,Out,119,NotYes,AppendedBlankField,AppendedBlankField
2017,5130,!,Out,146,Y,AIN,AppendedBlankField
2017,5131,!,Out,111,NotYes,MissingEthnicity,No
2017,5132,!,Out,153,Y,AIN,AppendedBlankField
2017,5133,!,Out,98,NotYes,MissingEthnicity,No
2017,5134,!,Out,154,Y,AIN,AppendedBlankField
2017,5135,!,Out,88,NotYes,AIN,AppendedBlankField
2017,5136,!,Buckinghamshire,75,NotYes,WHB,AppendedBlankField
2017,5137,!,Buckinghamshire,73,NotYes,AppendedBlankField,AppendedBlankField
2017,5138,!,Buckinghamshire,37,NotYes,AppendedBlankField,AppendedBlankField
2017,5139,!,Buckinghamshire,149,Y,AIN,AppendedBlankField
2017,5140,!,Out,150,Y,AppendedBlankField,AppendedBlankField
2017,5141,!,Out,143,Y,BLF,AppendedBlankField
2017,5142,!,Out,88,NotYes,APK,AppendedBlankField
2017,5143,!,Out,74,NotYes,AppendedBlankField,AppendedBlankField
2017,5144,!,Out,114,NotYes,AIN,AppendedBlankField
2017,5145,!,Out,52,NotYes,AAO,AppendedBlankField
2017,5146,!,Out,112,NotYes,AIN,No
2017,5147,!,Out,75,NotYes,WEN,AppendedBlankField
2017,5148,!,Out,56,NotYes,WEA,AppendedBlankField
2017,5149,!,Out,81,NotYes,AppendedBlankField,AppendedBlankField
2017,5150,!,Out,59,NotYes,AppendedBlankField,AppendedBlankField
2017,5151,!,Out,93,NotYes,AppendedBlankField,AppendedBlankField
2017,5152,!,Out,71,NotYes,AppendedBlankField,AppendedBlankField
2017,5153,!,Out,90,NotYes,AppendedBlankField,AppendedBlankField
2017,5154,!,Out,90,NotYes,AppendedBlankField,AppendedBlankField
2017,5155,!,Out,135,Y,APK,AppendedBlankField
2017,5156,!,Out,127,Y,AppendedBlankField,AppendedBlankField
2017,5157,!,Out,137,Y,APK,AppendedBlankField
2017,5158,!,Out,162,Y,AIN,AppendedBlankField
2017,5159,!,Out,73,NotYes,WHB,AppendedBlankField
2017,5160,!,Out,88,NotYes,AppendedBlankField,AppendedBlankField
2017,5161,!,Out,143,Y,WHB,AppendedBlankField
2017,5162,!,Out,103,NotYes,AppendedBlankField,AppendedBlankField
2017,5163,!,Out,47,NotYes,WHB,AppendedBlankField
2017,5164,!,Out,68,NotYes,WHB,AppendedBlankField
2017,5165,!,Out,45,NotYes,AppendedBlankField,AppendedBlankField
2017,5166,!,Out,83,NotYes,AppendedBlankField,AppendedBlankField
2017,5167,!,Out,105,NotYes,WEN,AppendedBlankField
2017,5168,!,Out,122,Y,WHB,AppendedBlankField
2017,5169,!,Out,139,Y,AppendedBlankField,AppendedBlankField
2017,5170,!,Out,121,Y,BLF,AppendedBlankField
2017,5171,!,Out,125,Y,AppendedBlankField,AppendedBlankField
2017,5172,!,Out,77,NotYes,AppendedBlankField,AppendedBlankField
2017,5173,!,Out,138,Y,AAO,AppendedBlankField
2017,5174,!,Out,121,Y,AIN,AppendedBlankField
2017,5175,!,Out,61,NotYes,AppendedBlankField,AppendedBlankField
2017,5176,!,Out,76,NotYes,APK,AppendedBlankField
2017,5177,!,Out,81,NotYes,AppendedBlankField,AppendedBlankField
2017,5178,!,Out,83,NotYes,WES,AppendedBlankField
2017,5179,!,Out,62,NotYes,AppendedBlankField,AppendedBlankField
2017,5180,!,Out,93,NotYes,AppendedBlankField,AppendedBlankField
2017,5181,!,Out,81,NotYes,AppendedBlankField,AppendedBlankField
2017,5182,!,Out,149,Y,AppendedBlankField,AppendedBlankField
2017,5183,!,Out,44,NotYes,WHB,AppendedBlankField
2017,5184,!,Out,105,NotYes,AppendedBlankField,AppendedBlankField
2017,5185,!,Out,83,NotYes,AppendedBlankField,AppendedBlankField
2017,5186,!,Out,63,NotYes,AppendedBlankField,AppendedBlankField
2017,5187,!,Out,42,NotYes,APK,AppendedBlankField
2017,5188,!,Out,122,Y,ASR,AppendedBlankField
2017,5189,!,Out,138,Y,AppendedBlankField,AppendedBlankField
2017,5190,!,Out,89,NotYes,AppendedBlankField,AppendedBlankField
2017,5191,!,Out,104,NotYes,WHB,AppendedBlankField
2017,5192,!,Buckinghamshire,109,NotYes,AppendedBlankField,AppendedBlankField
2017,5193,!,Buckinghamshire,118,NotYes,AppendedBlankField,AppendedBlankField
2017,5194,!,Buckinghamshire,152,Y,AppendedBlankField,AppendedBlankField
2017,5195,!,Out,113,NotYes,APK,AppendedBlankField
2017,5196,!,Buckinghamshire,143,Y,WHB,AppendedBlankField
2017,5197,!,Buckinghamshire,128,Y,WHB,AppendedBlankField
2017,5198,!,Buckinghamshire,108,NotYes,MissingEthnicity,No
2017,5199,!,Buckinghamshire,124,Y,AppendedBlankField,AppendedBlankField
2017,5200,!,Buckinghamshire,135,Y,MWA,AppendedBlankField
2017,5201,!,Buckinghamshire,129,Y,WHB,AppendedBlankField
2017,5202,!,Buckinghamshire,122,Y,WHB,AppendedBlankField
2017,5203,!,Buckinghamshire,153,Y,AppendedBlankField,AppendedBlankField
2017,5204,!,Buckinghamshire,139,Y,AIN,AppendedBlankField
2017,5205,!,Buckinghamshire,127,Y,BLB,AppendedBlankField
2017,5206,!,Buckinghamshire,147,Y,AppendedBlankField,AppendedBlankField
2017,5207,!,Buckinghamshire,135,Y,WHB,AppendedBlankField
2017,5208,!,Buckinghamshire,144,Y,AppendedBlankField,AppendedBlankField
2017,5209,!,Buckinghamshire,142,Y,AppendedBlankField,AppendedBlankField
2017,5210,!,Buckinghamshire,116,NotYes,WHB,AppendedBlankField
2017,5211,!,Buckinghamshire,163,Y,AppendedBlankField,AppendedBlankField
2017,5212,!,Buckinghamshire,104,NotYes,WHB,No
2017,5213,!,Buckinghamshire,138,Y,AppendedBlankField,AppendedBlankField
2017,5214,!,Buckinghamshire,102,NotYes,WHB,No
2017,5215,!,Buckinghamshire,127,Y,AppendedBlankField,AppendedBlankField
2017,5216,!,Buckinghamshire,149,Y,AppendedBlankField,AppendedBlankField
2017,5217,!,Buckinghamshire,120,Y,WHB,Yes
2017,5218,!,Buckinghamshire,139,Y,WHB,AppendedBlankField
2017,5219,!,Buckinghamshire,122,Y,WHR,AppendedBlankField
2017,5220,!,Buckinghamshire,132,Y,WHB,AppendedBlankField
2017,5221,!,Buckinghamshire,109,NotYes,AIN,No
2017,5222,!,Buckinghamshire,137,Y,WEN,AppendedBlankField
2017,5223,!,Buckinghamshire,139,Y,AppendedBlankField,AppendedBlankField
2017,5224,!,Buckinghamshire,101,NotYes,WHB,AppendedBlankField
2017,5225,!,Buckinghamshire,145,Y,WHB,AppendedBlankField
2017,5226,!,Buckinghamshire,140,Y,WHB,AppendedBlankField
2017,5227,!,Buckinghamshire,128,Y,AIN,AppendedBlankField
2017,5228,!,Buckinghamshire,90,NotYes,WEN,AppendedBlankField
2017,5229,!,Buckinghamshire,129,Y,WHB,AppendedBlankField
2017,5230,!,Buckinghamshire,144,Y,WHB,AppendedBlankField
2017,5231,!,Buckinghamshire,129,Y,WHB,AppendedBlankField
2017,5232,!,Buckinghamshire,124,Y,WHB,AppendedBlankField
2017,5233,!,Buckinghamshire,154,Y,AppendedBlankField,AppendedBlankField
2017,5234,!,Buckinghamshire,161,Y,WHB,AppendedBlankField
2017,5235,!,Buckinghamshire,142,Y,AIN,AppendedBlankField
2017,5236,!,Buckinghamshire,105,NotYes,MissingEthnicity,No
2017,5237,!,Buckinghamshire,125,Y,AppendedBlankField,AppendedBlankField
2017,5238,!,Buckinghamshire,141,Y,REF,AppendedBlankField
2017,5239,!,Buckinghamshire,137,Y,AppendedBlankField,AppendedBlankField
2017,5240,!,Buckinghamshire,127,Y,WHB,AppendedBlankField
2017,5241,!,Buckinghamshire,129,Y,WHB,AppendedBlankField
2017,5242,!,Buckinghamshire,149,Y,AppendedBlankField,AppendedBlankField
2017,5243,!,Buckinghamshire,110,NotYes,AppendedBlankField,AppendedBlankField
2017,5244,!,Buckinghamshire,66,NotYes,APK,AppendedBlankField
2017,5245,!,Buckinghamshire,89,NotYes,AAO,AppendedBlankField
2017,5246,!,Buckinghamshire,129,Y,WHB,AppendedBlankField
2017,5247,!,Buckinghamshire,98,NotYes,WHB,AppendedBlankField
2017,5248,!,Buckinghamshire,83,NotYes,WHB,AppendedBlankField
2017,5249,!,Buckinghamshire,61,NotYes,WHB,AppendedBlankField
2017,5250,!,Buckinghamshire,46,NotYes,WHB,AppendedBlankField
2017,5251,!,Buckinghamshire,126,Y,WHA,AppendedBlankField
2017,5252,!,Buckinghamshire,94,NotYes,WHB,AppendedBlankField
2017,5253,!,Buckinghamshire,109,Y,WHB,Yes
2017,5254,!,Buckinghamshire,85,NotYes,WHB,AppendedBlankField
2017,5255,!,Buckinghamshire,88,NotYes,WHB,AppendedBlankField
2017,5256,!,Buckinghamshire,142,Y,WHB,AppendedBlankField
2017,5257,!,Buckinghamshire,33,NotYes,WHB,AppendedBlankField
2017,5258,!,Buckinghamshire,63,NotYes,WHB,AppendedBlankField
2017,5259,!,Buckinghamshire,34,NotYes,MWB,AppendedBlankField
2017,5260,!,Buckinghamshire,37,NotYes,WHB,AppendedBlankField
2017,5261,!,Buckinghamshire,139,Y,WHB,AppendedBlankField
2017,5262,!,Buckinghamshire,85,NotYes,WHB,AppendedBlankField
2017,5263,!,Buckinghamshire,47,NotYes,WHB,AppendedBlankField
2017,5264,!,Buckinghamshire,39,NotYes,WHB,AppendedBlankField
2017,5265,!,Buckinghamshire,93,NotYes,WHB,AppendedBlankField
2017,5266,!,Buckinghamshire,126,Y,WHB,AppendedBlankField
2017,5267,!,Buckinghamshire,92,NotYes,WHB,AppendedBlankField
2017,5268,!,Buckinghamshire,137,Y,WHB,AppendedBlankField
2017,5269,!,Buckinghamshire,88,NotYes,WHB,AppendedBlankField
2017,5270,!,Buckinghamshire,52,NotYes,WHB,AppendedBlankField
2017,5271,!,Buckinghamshire,44,NotYes,WHB,AppendedBlankField
2017,5272,!,Buckinghamshire,55,NotYes,WHB,AppendedBlankField
2017,5273,!,Buckinghamshire,66,NotYes,WHB,AppendedBlankField
2017,5274,!,Buckinghamshire,75,NotYes,APK,AppendedBlankField
2017,5275,!,Buckinghamshire,39,NotYes,MOT,AppendedBlankField
2017,5276,!,Buckinghamshire,123,Y,WHB,AppendedBlankField
2017,5277,!,Buckinghamshire,42,NotYes,WHB,AppendedBlankField
2017,5278,!,Buckinghamshire,117,Y,WHB,Yes
2017,5279,!,Buckinghamshire,127,Y,WHB,AppendedBlankField
2017,5280,!,Buckinghamshire,135,Y,WHB,AppendedBlankField
2017,5281,!,Buckinghamshire,83,NotYes,WHB,AppendedBlankField
2017,5282,!,Buckinghamshire,93,NotYes,WHB,AppendedBlankField
2017,5283,!,Buckinghamshire,64,NotYes,WHB,AppendedBlankField
2017,5284,!,Buckinghamshire,40,NotYes,WHB,AppendedBlankField
2017,5285,!,Buckinghamshire,59,NotYes,WHB,AppendedBlankField
2017,5286,!,Buckinghamshire,89,NotYes,WHB,AppendedBlankField
2017,5287,!,Buckinghamshire,107,NotYes,WHB,No
2017,5288,!,Buckinghamshire,36,NotYes,WHB,AppendedBlankField
2017,5289,!,Buckinghamshire,46,NotYes,WHB,AppendedBlankField
2017,5290,!,Buckinghamshire,33,NotYes,WHB,AppendedBlankField
2017,5291,!,Buckinghamshire,68,NotYes,WHB,AppendedBlankField
2017,5292,!,Buckinghamshire,44,NotYes,WHB,AppendedBlankField
2017,5293,!,Buckinghamshire,55,NotYes,WHB,AppendedBlankField
2017,5294,!,Buckinghamshire,50,NotYes,WHB,AppendedBlankField
2017,5295,!,Buckinghamshire,77,NotYes,WHB,AppendedBlankField
2017,5296,!,Buckinghamshire,73,NotYes,WHB,AppendedBlankField
2017,5297,!,Buckinghamshire,99,NotYes,WHA,No
2017,5298,!,Buckinghamshire,81,NotYes,WHB,AppendedBlankField
2017,5299,!,Buckinghamshire,111,NotYes,WHB,No
2017,5300,!,Out,62,NotYes,WHB,AppendedBlankField
2017,5301,!,Out,131,Y,AIN,AppendedBlankField
2017,5302,!,Out,159,Y,AIN,AppendedBlankField
2017,5303,!,Out,143,Y,AppendedBlankField,AppendedBlankField
2017,5304,!,Buckinghamshire,160,Y,WHB,AppendedBlankField
2017,5305,!,Out,134,Y,AIN,AppendedBlankField
2017,5306,!,Out,128,Y,AIN,AppendedBlankField
2017,5307,!,Out,144,Y,AIN,AppendedBlankField
2017,5308,!,Out,85,NotYes,WHB,AppendedBlankField
2017,5309,!,Out,143,Y,AppendedBlankField,AppendedBlankField
2017,5310,!,Out,141,Y,AppendedBlankField,AppendedBlankField
2017,5311,!,Out,144,Y,ASR,AppendedBlankField
2017,5312,!,Out,73,NotYes,AAO,AppendedBlankField
2017,5313,!,Out,105,NotYes,AppendedBlankField,AppendedBlankField
2017,5314,!,Out,153,Y,AIN,AppendedBlankField
2017,5315,!,Out,112,NotYes,AppendedBlankField,AppendedBlankField
2017,5316,!,Out,156,Y,AIN,AppendedBlankField
2017,5317,!,Out,151,Y,AppendedBlankField,AppendedBlankField
2017,5318,!,Out,115,NotYes,AIN,AppendedBlankField
2017,5319,!,Out,146,Y,AIN,AppendedBlankField
2017,5320,!,Out,129,Y,AppendedBlankField,AppendedBlankField
2017,5321,!,Out,76,NotYes,AppendedBlankField,AppendedBlankField
2017,5322,!,Out,76,NotYes,AppendedBlankField,AppendedBlankField
2017,5323,!,Out,78,NotYes,AppendedBlankField,AppendedBlankField
2017,5324,!,Out,116,NotYes,AIN,No
2017,5325,!,Out,137,Y,AppendedBlankField,AppendedBlankField
2017,5326,!,Out,36,NotYes,APK,AppendedBlankField
2017,5327,!,Out,118,NotYes,MissingEthnicity,No
2017,5328,!,Out,111,NotYes,AIN,AppendedBlankField
2017,5329,!,Out,77,NotYes,ASR,AppendedBlankField
2017,5330,!,Out,130,Y,AppendedBlankField,AppendedBlankField
2017,5331,!,Out,95,NotYes,AppendedBlankField,AppendedBlankField
2017,5332,!,Out,109,NotYes,AIN,No
2017,5333,!,Out,130,Y,AppendedBlankField,AppendedBlankField
2017,5334,!,Out,95,NotYes,AIN,AppendedBlankField
2017,5335,!,Out,86,NotYes,AppendedBlankField,AppendedBlankField
2017,5336,!,Out,132,Y,AppendedBlankField,AppendedBlankField
2017,5337,!,Out,111,NotYes,AIN,No
2017,5338,!,Out,32,NotYes,AIN,AppendedBlankField
2017,5339,!,Out,136,Y,AppendedBlankField,AppendedBlankField
2017,5340,!,Out,133,Y,AIN,AppendedBlankField
2017,5341,!,Out,150,Y,AppendedBlankField,AppendedBlankField
2017,5342,!,Out,61,NotYes,AIN,AppendedBlankField
2017,5343,!,Out,82,NotYes,APK,AppendedBlankField
2017,5344,!,Out,133,Y,ASR,AppendedBlankField
2017,5345,!,Out,110,NotYes,AIN,AppendedBlankField
2017,5346,!,Out,134,Y,AIN,AppendedBlankField
2017,5347,!,Out,102,NotYes,AIN,AppendedBlankField
2017,5348,!,Out,135,Y,AIN,AppendedBlankField
2017,5349,!,Out,122,Y,AppendedBlankField,AppendedBlankField
2017,5350,!,Out,137,Y,AppendedBlankField,AppendedBlankField
2017,5351,!,Out,105,NotYes,AppendedBlankField,AppendedBlankField
2017,5352,!,Out,109,NotYes,AIN,AppendedBlankField
2017,5353,!,Out,109,NotYes,AppendedBlankField,AppendedBlankField
2017,5354,!,Out,147,Y,AppendedBlankField,AppendedBlankField
2017,5355,!,Out,142,Y,AppendedBlankField,AppendedBlankField
2017,5356,!,Out,153,Y,AppendedBlankField,AppendedBlankField
2017,5357,!,Out,151,Y,AppendedBlankField,AppendedBlankField
2017,5358,!,Out,119,NotYes,MissingEthnicity,No
2017,5359,!,Buckinghamshire,51,NotYes,WHB,AppendedBlankField
2017,5360,!,Buckinghamshire,64,NotYes,WHB,AppendedBlankField
2017,5361,!,Buckinghamshire,103,NotYes,WHB,No
2017,5362,!,Buckinghamshire,81,NotYes,WHB,AppendedBlankField
2017,5363,!,Buckinghamshire,40,NotYes,WHB,AppendedBlankField
2017,5364,!,Buckinghamshire,133,Y,WHB,AppendedBlankField
2017,5365,!,Buckinghamshire,144,Y,WHB,AppendedBlankField
2017,5366,!,Buckinghamshire,51,NotYes,WHB,AppendedBlankField
2017,5367,!,Buckinghamshire,42,NotYes,WHB,AppendedBlankField
2017,5368,!,Buckinghamshire,60,NotYes,WHB,AppendedBlankField
2017,5369,!,Buckinghamshire,72,NotYes,WHB,AppendedBlankField
2017,5370,!,Out,91,NotYes,WHB,AppendedBlankField
2017,5371,!,Out,81,NotYes,WHB,AppendedBlankField
2017,5372,!,Out,116,Y,WHB,Yes
2017,5373,!,Out,107,NotYes,WHB,AppendedBlankField
2017,5374,!,Out,129,Y,WHB,AppendedBlankField
2017,5375,!,Out,150,Y,AppendedBlankField,AppendedBlankField
2017,5376,!,Out,139,Y,AIN,AppendedBlankField
2017,5377,!,Buckinghamshire,75,NotYes,MWA,AppendedBlankField
2017,5378,!,Buckinghamshire,14,NotYes,WHB,AppendedBlankField
2017,5379,!,Buckinghamshire,17,NotYes,WHB,AppendedBlankField
2017,5380,!,Buckinghamshire,14,NotYes,WHB,AppendedBlankField
2017,5381,!,Buckinghamshire,47,NotYes,WHT,AppendedBlankField
2017,5382,!,Buckinghamshire,54,NotYes,WHB,AppendedBlankField
2017,5383,!,Buckinghamshire,66,NotYes,WHB,AppendedBlankField
2017,5384,!,Buckinghamshire,38,NotYes,WHB,AppendedBlankField
2017,5385,!,Buckinghamshire,50,NotYes,MWB,AppendedBlankField
2017,5386,!,Buckinghamshire,43,NotYes,WHB,AppendedBlankField
2017,5387,!,Buckinghamshire,68,NotYes,WHB,AppendedBlankField
2017,5388,!,Buckinghamshire,85,NotYes,WHB,AppendedBlankField
2017,5389,!,Buckinghamshire,57,NotYes,WHB,AppendedBlankField
2017,5390,!,Buckinghamshire,74,NotYes,WHB,AppendedBlankField
2017,5391,!,Buckinghamshire,63,NotYes,MWA,AppendedBlankField
2017,5392,!,Buckinghamshire,44,NotYes,APK,AppendedBlankField
2017,5393,!,Buckinghamshire,46,NotYes,BLB,AppendedBlankField
2017,5394,!,Out,93,NotYes,AppendedBlankField,AppendedBlankField
2017,5395,!,Out,143,Y,AIN,AppendedBlankField
2017,5396,!,Out,106,NotYes,AIN,AppendedBlankField
2017,5397,!,Buckinghamshire,141,Y,AppendedBlankField,AppendedBlankField
2017,5398,!,Buckinghamshire,162,Y,AppendedBlankField,AppendedBlankField
2017,5399,!,Out,118,Y,APK,Yes
2017,5400,!,Out,106,NotYes,AppendedBlankField,AppendedBlankField
2017,5401,!,Out,126,Y,AppendedBlankField,AppendedBlankField
2017,5402,!,Out,113,NotYes,WRO,No
2017,5403,!,Out,134,Y,WEN,AppendedBlankField
2017,5404,!,Out,105,NotYes,BLF,AppendedBlankField
2017,5405,!,Out,85,NotYes,AppendedBlankField,AppendedBlankField
2017,5406,!,Out,120,Y,MissingEthnicity,Yes
2017,5407,!,Out,37,NotYes,APK,AppendedBlankField
2017,5408,!,Out,128,Y,AppendedBlankField,AppendedBlankField
2017,5409,!,Out,65,NotYes,AppendedBlankField,AppendedBlankField
2017,5410,!,Buckinghamshire,75,NotYes,REF,AppendedBlankField
2017,5411,!,Buckinghamshire,52,NotYes,APK,AppendedBlankField
2017,5412,!,Buckinghamshire,38,NotYes,WHA,AppendedBlankField
2017,5413,!,Buckinghamshire,89,NotYes,APK,AppendedBlankField
2017,5414,!,Buckinghamshire,92,NotYes,APK,AppendedBlankField
2017,5415,!,Buckinghamshire,71,NotYes,BLB,AppendedBlankField
2017,5416,!,Buckinghamshire,89,NotYes,WHA,AppendedBlankField
2017,5417,!,Buckinghamshire,75,NotYes,WHA,AppendedBlankField
2017,5418,!,Buckinghamshire,77,NotYes,APK,AppendedBlankField
2017,5419,!,Buckinghamshire,34,NotYes,APK,AppendedBlankField
2017,5420,!,Buckinghamshire,94,NotYes,MWB,AppendedBlankField
2017,5421,!,Buckinghamshire,125,Y,APK,AppendedBlankField
2017,5422,!,Buckinghamshire,56,NotYes,WHA,AppendedBlankField
2017,5423,!,Buckinghamshire,30,NotYes,APK,AppendedBlankField
2017,5424,!,Buckinghamshire,64,NotYes,WHB,AppendedBlankField
2017,5425,!,Buckinghamshire,98,NotYes,WHB,AppendedBlankField
2017,5426,!,Buckinghamshire,84,NotYes,WHA,AppendedBlankField
2017,5427,!,Buckinghamshire,59,NotYes,WHA,AppendedBlankField
2017,5428,!,Buckinghamshire,89,NotYes,BLF,AppendedBlankField
2017,5429,!,Buckinghamshire,100,NotYes,AAO,AppendedBlankField
2017,5430,!,Buckinghamshire,105,NotYes,WHB,AppendedBlankField
2017,5431,!,Buckinghamshire,39,NotYes,APK,AppendedBlankField
2017,5432,!,Buckinghamshire,47,NotYes,APK,AppendedBlankField
2017,5433,!,Buckinghamshire,58,NotYes,APK,AppendedBlankField
2017,5434,!,Buckinghamshire,80,NotYes,APK,AppendedBlankField
2017,5435,!,Buckinghamshire,30,NotYes,WHB,AppendedBlankField
2017,5436,!,Buckinghamshire,68,NotYes,APK,AppendedBlankField
2017,5437,!,Buckinghamshire,36,NotYes,WHB,AppendedBlankField
2017,5438,!,Buckinghamshire,85,NotYes,APK,AppendedBlankField
2017,5439,!,Buckinghamshire,37,NotYes,WHA,AppendedBlankField
2017,5440,!,Buckinghamshire,66,NotYes,WHA,AppendedBlankField
2017,5441,!,Buckinghamshire,73,NotYes,BLF,AppendedBlankField
2017,5442,!,Buckinghamshire,84,NotYes,APK,AppendedBlankField
2017,5443,!,Buckinghamshire,95,NotYes,APK,AppendedBlankField
2017,5444,!,Buckinghamshire,144,Y,AIN,AppendedBlankField
2017,5445,!,Buckinghamshire,46,NotYes,APK,AppendedBlankField
2017,5446,!,Buckinghamshire,47,NotYes,WHB,AppendedBlankField
2017,5447,!,Buckinghamshire,30,NotYes,APK,AppendedBlankField
2017,5448,!,Buckinghamshire,48,NotYes,APK,AppendedBlankField
2017,5449,!,Buckinghamshire,49,NotYes,BLB,AppendedBlankField
2017,5450,!,Buckinghamshire,59,NotYes,MOT,AppendedBlankField
2017,5451,!,Buckinghamshire,108,Y,MOT,Yes
2017,5452,!,Buckinghamshire,49,NotYes,APK,AppendedBlankField
2017,5453,!,Buckinghamshire,62,NotYes,WHB,AppendedBlankField
2017,5454,!,Buckinghamshire,41,NotYes,WHB,AppendedBlankField
2017,5455,!,Buckinghamshire,73,NotYes,WHB,AppendedBlankField
2017,5456,!,Buckinghamshire,105,NotYes,WHB,AppendedBlankField
2017,5457,!,Buckinghamshire,84,NotYes,APK,AppendedBlankField
2017,5458,!,Buckinghamshire,52,NotYes,MOT,AppendedBlankField
2017,5459,!,Buckinghamshire,38,NotYes,WHA,AppendedBlankField
2017,5460,!,Buckinghamshire,39,NotYes,APK,AppendedBlankField
2017,5461,!,Buckinghamshire,94,NotYes,APK,AppendedBlankField
2017,5462,!,Out,84,NotYes,AIN,AppendedBlankField
2017,5463,!,Out,156,Y,AppendedBlankField,AppendedBlankField
2017,5464,!,Buckinghamshire,117,Y,MBA,Yes
2017,5465,!,Buckinghamshire,128,Y,MWA,AppendedBlankField
2017,5466,!,Buckinghamshire,93,NotYes,WHB,AppendedBlankField
2017,5467,!,Buckinghamshire,150,Y,WEN,AppendedBlankField
2017,5468,!,Buckinghamshire,131,Y,WHB,AppendedBlankField
2017,5469,!,Buckinghamshire,55,NotYes,WHB,AppendedBlankField
2017,5470,!,Buckinghamshire,122,Y,AppendedBlankField,AppendedBlankField
2017,5471,!,Buckinghamshire,107,NotYes,AIN,AppendedBlankField
