year,record,primary_area,LA,STTS,grammar_req,EthCode,review
2018,1392,!,Buckinghamshire,97,NotYes,WHB,AppendedBlankField
2018,1393,!,Out,121,Y,BLF,AppendedBlankField
2018,1394,!,Buckinghamshire,89,NotYes,WHA,AppendedBlankField
2018,1395,!,Out,106,NotYes,AIN,AppendedBlankField
2018,1396,!,Out,140,Y,AIN,AppendedBlankField
2018,1397,!,Out,103,NotYes,BLF,No
2018,1398,!,Out,133,Y,AIN,AppendedBlankField
2018,1399,!,Buckinghamshire,85,NotYes,MOT,AppendedBlankField
2018,1400,!,Out,111,NotYes,AIN,No
2018,1401,!,Out,128,Y,NOT,AppendedBlankField
2018,1402,!,Buckinghamshire,127,Y,MWA,AppendedBlankField
2018,1403,!,Buckinghamshire,116,NotYes,WHB,No
2018,1404,!,Out,120,NotYes,MWA,AppendedBlankField
2018,1405,!,Buckinghamshire,125,Y,WHB,AppendedBlankField
2018,1406,!,Out,102,NotYes,AIN,AppendedBlankField
2018,1407,!,Out,101,NotYes,APK,AppendedBlankField
2018,1408,!,Buckinghamshire,116,NotYes,WHA,No
2018,1409,!,Buckinghamshire,107,NotYes,MWB,AppendedBlankField
2018,1410,!,Out,127,Y,NOT,AppendedBlankField
2018,1411,!,Out,110,Y,AIN,Yes
2018,1412,!,Buckinghamshire,100,NotYes,WHB,AppendedBlankField
2018,1413,!,Buckinghamshire,100,NotYes,WHB,AppendedBlankField
2018,1414,!,Buckinghamshire,125,Y,WHB,AppendedBlankField
2018,1415,!,Buckinghamshire,133,Y,APK,AppendedBlankField
2018,1416,!,Buckinghamshire,87,NotYes,MWA,AppendedBlankField
2018,1417,!,Out,99,NotYes,OEO,AppendedBlankField
2018,1418,!,Buckinghamshire,90,NotYes,BLF,AppendedBlankField
2018,1419,!,Buckinghamshire,143,Y,WHB,AppendedBlankField
2018,1420,!,Buckinghamshire,106,NotYes,WHB,AppendedBlankField
2018,1421,!,Buckinghamshire,69,NotYes,AAO,AppendedBlankField
2018,1422,!,Buckinghamshire,131,Y,WHB,AppendedBlankField
2018,1423,!,Buckinghamshire,107,NotYes,WHB,AppendedBlankField
2018,1424,!,Buckinghamshire,88,NotYes,WHB,AppendedBlankField
2018,1425,!,Out,85,NotYes,APK,AppendedBlankField
2018,1426,!,Buckinghamshire,113,NotYes,WHB,AppendedBlankField
2018,1427,!,Buckinghamshire,103,NotYes,APK,AppendedBlankField
2018,1428,!,Out,105,NotYes,AIN,AppendedBlankField
2018,1429,!,Buckinghamshire,87,NotYes,APK,AppendedBlankField
2018,1430,!,Buckinghamshire,116,Y,APK,Yes
2018,1431,!,Out,95,NotYes,AIN,AppendedBlankField
2018,1432,!,Buckinghamshire,124,Y,WHB,AppendedBlankField
2018,1433,!,Buckinghamshire,87,NotYes,WHA,AppendedBlankField
2018,1434,!,Buckinghamshire,103,NotYes,ABA,AppendedBlankField
2018,1435,!,Buckinghamshire,92,NotYes,APK,AppendedBlankField
2018,1436,!,Buckinghamshire,99,NotYes,WHB,AppendedBlankField
2018,1437,!,Buckinghamshire,100,NotYes,APK,AppendedBlankField
2018,1438,!,Out,123,Y,AIN,AppendedBlankField
2018,1439,!,Out,106,NotYes,AAO,AppendedBlankField
2018,1440,!,Out,137,Y,WHA,AppendedBlankField
2018,1441,!,Out,134,Y,WHB,AppendedBlankField
2018,1442,!,Buckinghamshire,128,Y,WHA,AppendedBlankField
2018,1443,!,Out,96,NotYes,BLF,AppendedBlankField
2018,1444,!,Out,131,Y,MWA,AppendedBlankField
2018,1445,!,Out,122,Y,WHA,AppendedBlankField
2018,1446,!,Buckinghamshire,105,NotYes,AIN,No
2018,1447,!,Out,121,Y,AIN,AppendedBlankField
2018,1448,!,Buckinghamshire,125,Y,APK,AppendedBlankField
2018,1449,!,Out,98,NotYes,MWB,AppendedBlankField
2018,1450,!,Out,105,NotYes,NOT,AppendedBlankField
2018,1451,!,Buckinghamshire,71,NotYes,APK,AppendedBlankField
2018,1452,!,Out,117,NotYes,AAO,No
2018,1453,!,Out,124,Y,WHB,AppendedBlankField
2018,1454,!,Buckinghamshire,85,NotYes,AIN,AppendedBlankField
2018,1455,!,Out,104,NotYes,BLF,AppendedBlankField
2018,1456,!,Out,115,NotYes,NOT,AppendedBlankField
2018,1457,!,Out,114,NotYes,WHB,AppendedBlankField
2018,1458,!,Out,125,Y,AIN,AppendedBlankField
2018,1459,!,Buckinghamshire,118,NotYes,AIN,No
2018,1460,!,Out,77,NotYes,AIN,AppendedBlankField
2018,1461,!,Buckinghamshire,89,NotYes,WHB,AppendedBlankField
2018,1462,!,Buckinghamshire,79,NotYes,WHB,AppendedBlankField
2018,1463,!,Out,120,NotYes,APK,AppendedBlankField
2018,1464,!,Buckinghamshire,141,Y,AIN,AppendedBlankField
2018,1465,!,Buckinghamshire,119,NotYes,REF,No
2018,1466,!,Buckinghamshire,85,NotYes,WHB,AppendedBlankField
2018,1467,!,Out,103,NotYes,AIN,AppendedBlankField
2018,1468,!,Buckinghamshire,82,NotYes,MWB,AppendedBlankField
2018,1469,!,Buckinghamshire,96,NotYes,WHA,AppendedBlankField
2018,1470,!,Buckinghamshire,84,NotYes,MOT,AppendedBlankField
2018,1471,!,Out,96,NotYes,WHB,AppendedBlankField
2018,1472,!,Out,116,NotYes,AIN,AppendedBlankField
2018,1473,!,Out,140,Y,APK,AppendedBlankField
2018,1474,!,Out,126,Y,WHA,AppendedBlankField
2018,1475,!,Buckinghamshire,95,NotYes,WHB,AppendedBlankField
2018,1476,!,Buckinghamshire,90,NotYes,WHB,AppendedBlankField
2018,1477,!,Buckinghamshire,97,NotYes,REF,AppendedBlankField
2018,1478,!,Buckinghamshire,113,NotYes,APK,No
2018,1479,!,Out,106,NotYes,APK,AppendedBlankField
2018,1480,!,Out,130,Y,CHE,AppendedBlankField
2018,1481,!,Out,124,Y,WHB,AppendedBlankField
2018,1482,!,Out,96,NotYes,AIN,AppendedBlankField
2018,1483,!,Buckinghamshire,79,NotYes,APK,AppendedBlankField
2018,1484,!,Buckinghamshire,125,Y,WHB,AppendedBlankField
2018,1485,!,Buckinghamshire,118,Y,BLF,Yes
2018,1486,!,Buckinghamshire,104,NotYes,AIN,AppendedBlankField
2018,1487,!,Out,87,NotYes,NOT,AppendedBlankField
2018,1488,!,Buckinghamshire,108,NotYes,WHA,AppendedBlankField
2018,1489,!,Buckinghamshire,77,NotYes,WHB,AppendedBlankField
2018,1490,!,Buckinghamshire,133,Y,WHB,AppendedBlankField
2018,1491,!,Buckinghamshire,96,NotYes,WHB,AppendedBlankField
2018,1492,!,Buckinghamshire,127,Y,WHB,AppendedBlankField
2018,1493,!,Out,93,NotYes,MWA,AppendedBlankField
2018,1494,!,Out,113,Y,WHB,Yes
2018,1495,!,Out,105,NotYes,AIN,AppendedBlankField
2018,1496,!,Out,141,Y,APK,AppendedBlankField
2018,1497,!,Out,104,NotYes,APK,AppendedBlankField
2018,1498,!,Buckinghamshire,88,NotYes,BLF,AppendedBlankField
2018,1499,!,Out,124,Y,WHB,AppendedBlankField
2018,1500,!,Out,126,Y,AIN,AppendedBlankField
2018,1501,!,Out,128,Y,WHB,AppendedBlankField
2018,1502,!,Out,128,Y,AIN,AppendedBlankField
2018,1503,!,Buckinghamshire,128,Y,WHB,AppendedBlankField
2018,1504,!,Out,135,Y,AIN,AppendedBlankField
2018,1505,!,Out,93,NotYes,WHA,AppendedBlankField
2018,1506,!,Buckinghamshire,106,NotYes,WHB,AppendedBlankField
2018,1507,!,Buckinghamshire,112,NotYes,WHB,No
2018,1508,!,Buckinghamshire,110,NotYes,MWA,No
2018,1509,!,Buckinghamshire,146,Y,WHB,AppendedBlankField
2018,1510,!,Out,131,Y,NOT,AppendedBlankField
2018,1511,!,Buckinghamshire,80,NotYes,WHB,AppendedBlankField
2018,1512,!,Buckinghamshire,86,NotYes,WHA,AppendedBlankField
2018,1513,!,Buckinghamshire,87,NotYes,WHB,AppendedBlankField
2018,1514,!,Out,131,Y,WHB,AppendedBlankField
2018,1515,!,Buckinghamshire,86,NotYes,AIN,AppendedBlankField
2018,1516,!,Out,141,Y,WHB,AppendedBlankField
2018,1517,!,Buckinghamshire,73,NotYes,OEO,AppendedBlankField
2018,1518,!,Buckinghamshire,112,NotYes,WHB,AppendedBlankField
2018,1519,!,Buckinghamshire,131,Y,WHB,AppendedBlankField
2018,1520,!,Buckinghamshire,123,Y,WHB,AppendedBlankField
2018,1521,!,Out,120,NotYes,AIN,AppendedBlankField
2018,1522,!,Out,93,NotYes,AAO,AppendedBlankField
2018,1523,!,Buckinghamshire,134,Y,WHB,AppendedBlankField
2018,1524,!,Buckinghamshire,85,NotYes,WHB,AppendedBlankField
2018,1525,!,Buckinghamshire,91,NotYes,BLF,AppendedBlankField
2018,1526,!,Buckinghamshire,125,Y,WHB,AppendedBlankField
2018,1527,!,Out,132,Y,AAO,AppendedBlankField
2018,1528,!,Buckinghamshire,128,Y,WHB,AppendedBlankField
2018,1529,!,Out,112,NotYes,NOT,AppendedBlankField
2018,1530,!,Out,97,NotYes,WHB,AppendedBlankField
2018,1531,!,Buckinghamshire,94,NotYes,WHB,AppendedBlankField
2018,1532,!,Out,114,NotYes,MWA,AppendedBlankField
2018,1533,!,Out,100,NotYes,BLB,AppendedBlankField
2018,1534,!,Out,95,NotYes,APK,AppendedBlankField
2018,1535,!,Buckinghamshire,121,Y,ABA,AppendedBlankField
2018,1536,!,Out,96,NotYes,AAO,AppendedBlankField
2018,1537,!,Out,98,NotYes,WHB,AppendedBlankField
2018,1538,!,Out,128,Y,AAO,AppendedBlankField
2018,1539,!,Out,140,Y,NOT,AppendedBlankField
2018,1540,!,Out,124,Y,WHB,AppendedBlankField
2018,1541,!,Buckinghamshire,127,Y,AIN,AppendedBlankField
2018,1542,!,Buckinghamshire,120,Y,WHB,Yes
2018,1543,!,Buckinghamshire,85,NotYes,APK,AppendedBlankField
2018,1544,!,Buckinghamshire,84,NotYes,WHB,AppendedBlankField
2018,1545,!,Buckinghamshire,65,NotYes,WHB,AppendedBlankField
2018,1546,!,Out,111,NotYes,AIN,AppendedBlankField
2018,1547,!,Buckinghamshire,82,NotYes,WHB,AppendedBlankField
2018,1548,!,Out,127,Y,WHB,AppendedBlankField
2018,1549,!,Buckinghamshire,74,NotYes,WHB,AppendedBlankField
2018,1550,!,Buckinghamshire,98,NotYes,MOT,No
2018,1551,!,Out,123,Y,AIN,AppendedBlankField
2018,1552,!,Buckinghamshire,105,NotYes,AIN,AppendedBlankField
2018,1553,!,Buckinghamshire,80,NotYes,WHB,AppendedBlankField
2018,1554,!,Out,141,Y,AIN,AppendedBlankField
2018,1555,!,Out,125,Y,NOT,AppendedBlankField
2018,1556,!,Out,94,NotYes,AIN,AppendedBlankField
2018,1557,!,Buckinghamshire,119,Y,WHB,Yes
2018,1558,!,Buckinghamshire,121,Y,AAO,AppendedBlankField
2018,1559,!,Out,145,Y,AIN,AppendedBlankField
2018,1560,!,Out,127,Y,MWB,AppendedBlankField
2018,1561,!,Out,122,Y,WHB,AppendedBlankField
2018,1562,!,Out,122,Y,AIN,AppendedBlankField
2018,1563,!,Out,143,Y,AIN,AppendedBlankField
2018,1564,!,Out,120,Y,APK,Yes
2018,1565,!,Out,135,Y,AIN,AppendedBlankField
2018,1566,!,Buckinghamshire,141,Y,WHB,AppendedBlankField
2018,1567,!,Out,87,NotYes,AIN,AppendedBlankField
2018,1568,!,Buckinghamshire,82,NotYes,APK,AppendedBlankField
2018,1569,!,Out,118,NotYes,WHA,No
2018,1570,!,Out,145,Y,WHB,AppendedBlankField
2018,1571,!,Out,103,NotYes,REF,AppendedBlankField
2018,1572,!,Buckinghamshire,80,NotYes,WHB,AppendedBlankField
2018,1573,!,Buckinghamshire,99,NotYes,CHE,AppendedBlankField
2018,1574,!,Out,114,NotYes,WHB,AppendedBlankField
2018,1575,!,Out,145,Y,AIN,AppendedBlankField
2018,1576,!,Out,132,Y,WHB,AppendedBlankField
2018,1577,!,Buckinghamshire,137,Y,WHB,AppendedBlankField
2018,1578,!,Buckinghamshire,105,NotYes,BLF,AppendedBlankField
2018,1579,!,Out,137,Y,AAO,AppendedBlankField
2018,1580,!,Buckinghamshire,102,NotYes,AppendedBlankField,AppendedBlankField
2018,1581,!,Buckinghamshire,117,NotYes,WHB,No
2018,1582,!,Buckinghamshire,108,NotYes,REF,AppendedBlankField
2018,1583,!,Buckinghamshire,100,NotYes,APK,AppendedBlankField
2018,1584,!,Buckinghamshire,138,Y,WHB,AppendedBlankField
2018,1585,!,Buckinghamshire,89,NotYes,WHB,AppendedBlankField
2018,1586,!,Buckinghamshire,100,NotYes,WHB,AppendedBlankField
2018,1587,!,Out,120,NotYes,AAO,AppendedBlankField
2018,1588,!,Buckinghamshire,94,NotYes,WHB,AppendedBlankField
2018,1589,!,Out,111,NotYes,AIN,AppendedBlankField
2018,1590,!,Out,73,NotYes,AIN,AppendedBlankField
2018,1591,!,Buckinghamshire,89,NotYes,MBA,AppendedBlankField
2018,1592,!,Buckinghamshire,125,Y,AIN,AppendedBlankField
2018,1593,!,Buckinghamshire,83,NotYes,WHB,AppendedBlankField
2018,1594,!,Buckinghamshire,145,Y,WHB,AppendedBlankField
2018,1595,!,Buckinghamshire,84,NotYes,MWA,AppendedBlankField
2018,1596,!,Out,140,Y,REF,AppendedBlankField
2018,1597,!,Buckinghamshire,93,NotYes,WHB,AppendedBlankField
2018,1598,!,Buckinghamshire,121,Y,WHB,AppendedBlankField
2018,1599,!,Out,119,NotYes,AIN,AppendedBlankField
2018,1600,!,Out,87,NotYes,BLF,AppendedBlankField
2018,1601,!,Out,120,Y,APK,Yes
2018,1602,!,Buckinghamshire,129,Y,WHB,AppendedBlankField
2018,1603,!,Buckinghamshire,120,Y,WHB,Yes
2018,1604,!,Out,104,NotYes,AIN,AppendedBlankField
2018,1605,!,Out,130,Y,AIN,AppendedBlankField
2018,1606,!,Buckinghamshire,101,NotYes,WHB,No
2018,1607,!,Out,133,Y,AIN,AppendedBlankField
2018,1608,!,Buckinghamshire,105,NotYes,WHB,AppendedBlankField
2018,1609,!,Buckinghamshire,79,NotYes,WHB,AppendedBlankField
2018,1610,!,Buckinghamshire,123,Y,WHB,AppendedBlankField
2018,1611,!,Buckinghamshire,94,NotYes,WHB,AppendedBlankField
2018,1612,!,Buckinghamshire,122,Y,AIN,AppendedBlankField
2018,1613,!,Out,137,Y,AIN,AppendedBlankField
2018,1614,!,Buckinghamshire,117,Y,WHB,Yes
2018,1615,!,Buckinghamshire,114,NotYes,WHB,No
2018,1616,!,Buckinghamshire,82,NotYes,WHB,AppendedBlankField
2018,1617,!,Buckinghamshire,87,NotYes,WHB,AppendedBlankField
2018,1618,!,Buckinghamshire,102,NotYes,WHB,AppendedBlankField
2018,1619,!,Out,93,NotYes,MWB,AppendedBlankField
2018,1620,!,Out,122,Y,AIN,AppendedBlankField
2018,1621,!,Out,110,NotYes,WHB,AppendedBlankField
2018,1622,!,Out,103,NotYes,BLG,AppendedBlankField
2018,1623,!,Buckinghamshire,122,Y,APK,AppendedBlankField
2018,1624,!,Out,107,NotYes,AIN,AppendedBlankField
2018,1625,!,Buckinghamshire,123,Y,WHB,AppendedBlankField
2018,1626,!,Buckinghamshire,51,NotYes,APK,AppendedBlankField
2018,1627,!,Buckinghamshire,96,NotYes,APK,AppendedBlankField
2018,1628,!,Buckinghamshire,86,NotYes,MWA,AppendedBlankField
2018,1629,!,Buckinghamshire,108,NotYes,WHB,No
2018,1630,!,Buckinghamshire,99,NotYes,WHA,No
2018,1631,!,Out,125,Y,WHB,AppendedBlankField
2018,1632,!,Buckinghamshire,114,NotYes,WHB,No
2018,1633,!,Buckinghamshire,111,NotYes,AIN,No
2018,1634,!,Out,115,NotYes,AAO,No
2018,1635,!,Out,124,Y,APK,AppendedBlankField
2018,1636,!,Out,99,NotYes,BLF,AppendedBlankField
2018,1637,!,Buckinghamshire,93,NotYes,WHB,AppendedBlankField
2018,1638,!,Out,132,Y,NOT,AppendedBlankField
2018,1639,!,Buckinghamshire,109,NotYes,CHE,AppendedBlankField
2018,1640,!,Buckinghamshire,86,NotYes,APK,AppendedBlankField
2018,1641,!,Out,117,NotYes,AAO,AppendedBlankField
2018,1642,!,Out,107,NotYes,WHB,AppendedBlankField
2018,1643,!,Buckinghamshire,69,NotYes,WHB,AppendedBlankField
2018,1644,!,Buckinghamshire,136,Y,AIN,AppendedBlankField
2018,1645,!,Out,107,NotYes,AIN,AppendedBlankField
2018,1646,!,Out,114,NotYes,REF,AppendedBlankField
2018,1647,!,Out,119,NotYes,AAO,No
2018,1648,!,Buckinghamshire,92,NotYes,WHB,AppendedBlankField
2018,1649,!,Buckinghamshire,105,NotYes,MWB,AppendedBlankField
2018,1650,!,Buckinghamshire,112,NotYes,MOT,AppendedBlankField
2018,1651,!,Buckinghamshire,88,NotYes,MWB,AppendedBlankField
2018,1652,!,Buckinghamshire,75,NotYes,WHB,AppendedBlankField
2018,1653,!,Buckinghamshire,91,NotYes,WHB,AppendedBlankField
2018,1654,!,Buckinghamshire,89,NotYes,WHB,AppendedBlankField
2018,1655,!,Out,103,NotYes,MBA,AppendedBlankField
2018,1656,!,Out,129,Y,NOT,AppendedBlankField
2018,1657,!,Out,82,NotYes,WHB,AppendedBlankField
2018,1658,!,Out,99,NotYes,AAO,AppendedBlankField
2018,1659,!,Buckinghamshire,83,NotYes,WHB,AppendedBlankField
2018,1660,!,Out,139,Y,APK,AppendedBlankField
2018,1661,!,Out,142,Y,AIN,AppendedBlankField
2018,1662,!,Out,119,NotYes,AIN,No
2018,1663,!,Out,116,NotYes,WHB,AppendedBlankField
2018,1664,!,Buckinghamshire,103,NotYes,REF,AppendedBlankField
2018,1665,!,Buckinghamshire,89,NotYes,WHB,AppendedBlankField
2018,1666,!,Buckinghamshire,125,Y,WHB,AppendedBlankField
2018,1667,!,Buckinghamshire,77,NotYes,WHB,AppendedBlankField
2018,1668,!,Out,115,NotYes,AIN,AppendedBlankField
2018,1669,!,Buckinghamshire,136,Y,AIN,AppendedBlankField
2018,1670,!,Buckinghamshire,116,NotYes,WHB,AppendedBlankField
2018,1671,!,Out,115,NotYes,WHB,AppendedBlankField
2018,1672,!,Buckinghamshire,110,NotYes,WHB,AppendedBlankField
2018,1673,!,Buckinghamshire,104,NotYes,WHA,AppendedBlankField
2018,1674,!,Out,82,NotYes,WHA,AppendedBlankField
2018,1675,!,Buckinghamshire,117,NotYes,WHB,No
2018,1676,!,Buckinghamshire,85,NotYes,APK,AppendedBlankField
2018,1677,!,Out,101,NotYes,NOT,AppendedBlankField
2018,1678,!,Out,85,NotYes,AIN,AppendedBlankField
2018,1679,!,Buckinghamshire,89,NotYes,WHA,AppendedBlankField
2018,1680,!,Out,104,NotYes,MWB,No
2018,1681,!,Buckinghamshire,92,NotYes,WHA,AppendedBlankField
2018,1682,!,Out,99,NotYes,WHB,AppendedBlankField
2018,1683,!,Out,138,Y,NOT,AppendedBlankField
2018,1684,!,Out,113,NotYes,MWA,AppendedBlankField
2018,1685,!,Out,144,Y,AIN,AppendedBlankField
2018,1686,!,Buckinghamshire,90,NotYes,WHB,AppendedBlankField
2018,1687,!,Buckinghamshire,132,Y,WHB,AppendedBlankField
2018,1688,!,Out,145,Y,AAO,AppendedBlankField
2018,1689,!,Buckinghamshire,132,Y,AIN,AppendedBlankField
2018,1690,!,Out,142,Y,AIN,AppendedBlankField
2018,1691,!,Buckinghamshire,112,NotYes,WHB,AppendedBlankField
2018,1692,!,Buckinghamshire,126,Y,WHB,AppendedBlankField
2018,1693,!,Buckinghamshire,119,NotYes,WHB,No
2018,1694,!,Out,106,NotYes,AppendedBlankField,AppendedBlankField
2018,1695,!,Out,116,NotYes,AIN,No
2018,1696,!,Out,104,NotYes,WHB,AppendedBlankField
2018,1697,!,Buckinghamshire,126,Y,WHB,AppendedBlankField
2018,1698,!,Out,137,Y,AIN,AppendedBlankField
2018,1699,!,Out,100,NotYes,AIN,AppendedBlankField
2018,1700,!,Buckinghamshire,127,Y,WHB,AppendedBlankField
2018,1701,!,Buckinghamshire,83,NotYes,REF,AppendedBlankField
2018,1702,!,Buckinghamshire,106,NotYes,WHB,No
2018,1703,!,Out,145,Y,REF,AppendedBlankField
2018,1704,!,Buckinghamshire,114,Y,WHB,Yes
2018,1705,!,Buckinghamshire,128,Y,WHB,AppendedBlankField
2018,1706,!,Out,121,Y,AIN,AppendedBlankField
2018,1707,!,Buckinghamshire,94,NotYes,WHB,AppendedBlankField
2018,1708,!,Buckinghamshire,86,NotYes,WHB,AppendedBlankField
2018,1709,!,Buckinghamshire,89,NotYes,WHB,AppendedBlankField
2018,1710,!,Buckinghamshire,84,NotYes,WHB,AppendedBlankField
2018,1711,!,Buckinghamshire,108,NotYes,WHB,AppendedBlankField
2018,1712,!,Out,101,NotYes,BLF,AppendedBlankField
2018,1713,!,Out,108,NotYes,AIN,AppendedBlankField
2018,1714,!,Buckinghamshire,111,NotYes,WHR,AppendedBlankField
2018,1715,!,Buckinghamshire,118,Y,APK,Yes
2018,1716,!,Out,137,Y,AAO,AppendedBlankField
2018,1717,!,Buckinghamshire,81,NotYes,WHB,AppendedBlankField
2018,1718,!,Buckinghamshire,87,NotYes,AIN,AppendedBlankField
2018,1719,!,Buckinghamshire,76,NotYes,APK,AppendedBlankField
2018,1720,!,Buckinghamshire,112,NotYes,WHB,AppendedBlankField
2018,1721,!,Out,141,Y,NOT,AppendedBlankField
2018,1722,!,Buckinghamshire,113,NotYes,WHB,AppendedBlankField
2018,1723,!,Buckinghamshire,99,NotYes,BLG,AppendedBlankField
2018,1724,!,Buckinghamshire,90,NotYes,WHB,AppendedBlankField
2018,1725,!,Buckinghamshire,118,Y,CHE,Yes
2018,1726,!,Out,139,Y,WHB,AppendedBlankField
2018,1727,!,Buckinghamshire,94,NotYes,AAO,AppendedBlankField
2018,1728,!,Buckinghamshire,110,NotYes,WHB,AppendedBlankField
2018,1729,!,Out,115,NotYes,ABA,No
2018,1730,!,Buckinghamshire,131,Y,WHB,AppendedBlankField
2018,1731,!,Out,92,NotYes,APK,AppendedBlankField
2018,1732,!,Buckinghamshire,134,Y,WHB,AppendedBlankField
2018,1733,!,Buckinghamshire,86,NotYes,WHB,AppendedBlankField
2018,1734,!,Buckinghamshire,122,Y,AppendedBlankField,AppendedBlankField
2018,1735,!,Buckinghamshire,100,NotYes,WHB,AppendedBlankField
2018,1736,!,Buckinghamshire,106,NotYes,WHB,AppendedBlankField
2018,1737,!,Buckinghamshire,135,Y,AAO,AppendedBlankField
2018,1738,!,Out,117,NotYes,MOT,AppendedBlankField
2018,1739,!,Out,136,Y,AIN,AppendedBlankField
2018,1740,!,Out,70,NotYes,APK,AppendedBlankField
2018,1741,!,Buckinghamshire,95,NotYes,WHA,AppendedBlankField
2018,1742,!,Buckinghamshire,78,NotYes,WHB,AppendedBlankField
2018,1743,!,Out,121,Y,WHB,AppendedBlankField
2018,1744,!,Out,102,NotYes,WHB,AppendedBlankField
2018,1745,!,Buckinghamshire,129,Y,WHB,AppendedBlankField
2018,1746,!,Buckinghamshire,125,Y,MWA,AppendedBlankField
2018,1747,!,Buckinghamshire,124,Y,AIN,AppendedBlankField
2018,1748,!,Buckinghamshire,79,NotYes,WHB,AppendedBlankField
2018,1749,!,Out,122,Y,MWA,AppendedBlankField
2018,1750,!,Buckinghamshire,111,NotYes,APK,No
2018,1751,!,Buckinghamshire,88,NotYes,WHB,AppendedBlankField
2018,1752,!,Buckinghamshire,125,Y,WHB,AppendedBlankField
2018,1753,!,Out,139,Y,AIN,AppendedBlankField
2018,1754,!,Buckinghamshire,110,NotYes,AAO,No
2018,1755,!,Buckinghamshire,90,NotYes,APK,AppendedBlankField
2018,1756,!,Buckinghamshire,95,NotYes,APK,AppendedBlankField
2018,1757,!,Buckinghamshire,108,NotYes,WHB,AppendedBlankField
2018,1758,!,Buckinghamshire,90,NotYes,MWA,AppendedBlankField
2018,1759,!,Out,149,Y,AIN,AppendedBlankField
2018,1760,!,Out,126,Y,BLF,AppendedBlankField
2018,1761,!,Out,120,Y,WHB,Yes
2018,1762,!,Buckinghamshire,104,NotYes,WHB,AppendedBlankField
2018,1763,!,Out,139,Y,AIN,AppendedBlankField
2018,1764,!,Buckinghamshire,74,NotYes,WHB,AppendedBlankField
2018,1765,!,Buckinghamshire,114,NotYes,WHB,AppendedBlankField
2018,1766,!,Out,104,NotYes,AAO,AppendedBlankField
2018,1767,!,Out,106,NotYes,APK,AppendedBlankField
2018,1768,!,Buckinghamshire,125,Y,WHA,AppendedBlankField
2018,1769,!,Out,128,Y,AIN,AppendedBlankField
2018,1770,!,Out,109,NotYes,AIN,No
2018,1771,!,Buckinghamshire,74,NotYes,MWA,AppendedBlankField
2018,1772,!,Out,112,NotYes,NOT,AppendedBlankField
2018,1773,!,Out,131,Y,AIN,AppendedBlankField
2018,1774,!,Buckinghamshire,142,Y,WHB,AppendedBlankField
2018,1775,!,Out,129,Y,AIN,AppendedBlankField
2018,1776,!,Out,106,NotYes,AIN,AppendedBlankField
2018,1777,!,Buckinghamshire,102,NotYes,MWA,AppendedBlankField
2018,1778,!,Buckinghamshire,86,NotYes,WHB,AppendedBlankField
2018,1779,!,Out,117,NotYes,AAO,AppendedBlankField
2018,1780,!,Buckinghamshire,101,NotYes,APK,AppendedBlankField
2018,1781,!,Out,106,NotYes,NOT,AppendedBlankField
2018,1782,!,Out,101,NotYes,APK,AppendedBlankField
2018,1783,!,Buckinghamshire,90,NotYes,WHB,AppendedBlankField
2018,1784,!,Out,139,Y,AIN,AppendedBlankField
2018,1785,!,Buckinghamshire,101,NotYes,WHB,AppendedBlankField
2018,1786,!,Out,130,Y,AIN,AppendedBlankField
2018,1787,!,Buckinghamshire,99,NotYes,WHB,AppendedBlankField
2018,1788,!,Out,128,Y,AIN,AppendedBlankField
2018,1789,!,Buckinghamshire,90,NotYes,BLF,AppendedBlankField
2018,1790,!,Out,122,Y,WHB,AppendedBlankField
2018,1791,!,Buckinghamshire,125,Y,WHB,AppendedBlankField
2018,1792,!,Out,140,Y,AAO,AppendedBlankField
2018,1793,!,Out,108,NotYes,BLF,No
2018,1794,!,Out,144,Y,AIN,AppendedBlankField
2018,1795,!,Buckinghamshire,86,NotYes,WHB,AppendedBlankField
2018,1796,!,Buckinghamshire,99,NotYes,WHB,AppendedBlankField
2018,1797,!,Out,101,NotYes,WHB,AppendedBlankField
2018,1798,!,Out,123,Y,WHB,AppendedBlankField
2018,1799,!,Buckinghamshire,117,Y,WHB,Yes
2018,1800,!,Buckinghamshire,100,NotYes,APK,AppendedBlankField
2018,1801,!,Buckinghamshire,110,NotYes,WHB,AppendedBlankField
2018,1802,!,Buckinghamshire,120,Y,WHB,Yes
2018,1803,!,Out,143,Y,BLF,AppendedBlankField
2018,1804,!,Out,127,Y,REF,AppendedBlankField
2018,1805,!,Out,113,NotYes,BLF,AppendedBlankField
2018,1806,!,Out,98,NotYes,NOT,AppendedBlankField
2018,1807,!,Buckinghamshire,100,NotYes,WHB,AppendedBlankField
2018,1808,!,Buckinghamshire,125,Y,WHB,AppendedBlankField
2018,1809,!,Buckinghamshire,133,Y,AIN,AppendedBlankField
2018,1810,!,Buckinghamshire,116,Y,WHB,Yes
2018,1811,!,Out,131,Y,NOT,AppendedBlankField
2018,1812,!,Out,118,NotYes,AIN,No
2018,1813,!,Out,96,NotYes,REF,AppendedBlankField
2018,1814,!,Buckinghamshire,90,NotYes,WHB,AppendedBlankField
2018,1815,!,Out,132,Y,WHB,AppendedBlankField
2018,1816,!,Buckinghamshire,94,NotYes,WHB,AppendedBlankField
2018,1817,!,Buckinghamshire,116,Y,WHB,Yes
2018,1818,!,Buckinghamshire,113,NotYes,WHB,No
